long,lat,region,target,atm_group,food_drink_500,bus_tram_count,food_drink_1000,food_drink_250,metro_distance,personal_services_1000,metro_count,financial_services_250,financial_services_500,financial_services_1000,food_drink_100,personal_services_500,cash_intensive_shops_1000,entertainment_1000,markets_vendors_1000,healthcare_1000,financial_services_100,personal_services_250,cash_intensive_shops_500,entertainment_500,tourism_1000
131.903451,43.100365,Приморский край,0.0222189370741323,3185.5,8,8,24,5,0.0,17,0,10,10,21,2,6,70,1,2,27,5,5,16,1,6
73.297218,55.025049,Омская область,0.0196314010418686,5478.0,44,6,64,36,0.0,30,0,6,9,21,0,21,33,1,5,23,2,10,22,0,0
135.080666,48.475565,Хабаровский край,0.0512966500849412,1942.0,13,9,40,5,0.0,10,0,3,10,27,1,1,14,6,0,28,1,0,6,4,13
87.763975,69.346991,Красноярский край,0.1790114317617894,8083.0,1,5,3,1,0.0,5,0,0,0,1,0,2,9,1,2,3,0,2,4,0,1
53.292114,56.850634,Удмуртия,0.0229023148574328,1942.0,13,4,26,4,0.0,12,0,3,8,14,1,7,25,2,1,32,2,3,14,1,0
39.877545,57.625745,Ярославская область,-0.061261076607166,5478.0,71,10,183,19,0.0,17,0,6,18,45,6,3,29,12,2,30,2,1,13,7,23
39.929809,57.566607,Ярославская область,-0.0758527881749773,5478.0,1,7,4,0,0.0,4,0,1,2,5,0,1,5,0,0,9,1,0,3,0,0
37.6024,55.778137,Москва,0.1994383131797069,8083.0,118,24,394,32,174.22854230911437,178,6,7,15,76,5,47,66,20,7,133,5,14,21,6,27
38.438713,45.377812,Краснодарский край,0.0891053493398533,496.5,1,0,3,0,0.0,1,0,0,2,2,0,1,10,0,1,3,0,1,5,0,0
44.209581,56.153864,Нижегородская область,0.0140245163941533,5478.0,14,7,28,3,0.0,17,0,4,8,19,0,8,46,0,2,35,2,2,15,0,5
106.45806,50.363145,Республика Бурятия,-0.0961514949566248,5478.0,0,5,1,0,0.0,0,0,0,0,2,0,0,4,0,0,8,0,0,2,0,0
55.136885,51.839411,Оренбургская область,0.0147318928216002,3185.5,2,10,15,1,0.0,0,0,1,2,6,0,0,18,1,1,21,1,0,4,0,3
86.162198,55.350607,Кемеровская область,0.00530227995367,5478.0,4,9,13,0,0.0,5,0,2,5,15,0,2,22,1,0,12,2,0,8,0,1
46.003696,51.598304,Саратовская область,-0.0153003671094409,5478.0,0,9,8,0,0.0,1,0,0,1,2,0,0,4,0,1,8,0,0,2,0,1
84.979611,56.484839,Томская область,-0.026657259994863,1942.0,19,6,35,2,0.0,44,0,0,13,24,0,14,18,1,19,45,0,2,7,1,3
49.431712,53.508452,Самарская область,-0.0415663440935774,5478.0,0,10,14,0,0.0,7,0,6,11,15,0,4,25,1,5,19,6,1,9,0,3
37.619971,55.768142,Москва,0.0428925287684592,1942.0,160,15,546,28,111.1838744482553,184,4,11,29,88,2,67,57,37,41,143,3,7,13,4,75
50.191651,53.222821,Самарская область,-0.0198919922354928,5478.0,28,0,63,20,0.0,37,0,4,9,14,6,27,22,0,5,28,3,18,11,0,5
20.509149,54.72152,Калининградская область,-0.0318836665476192,5478.0,32,15,132,11,0.0,21,0,9,17,58,5,7,24,4,3,41,1,2,9,3,10
40.663894,64.510339,Архангельская область,-0.016392911743294,1942.0,13,9,17,3,0.0,25,0,12,16,20,3,14,17,1,10,23,12,4,6,1,1
37.928407,53.929542,Тульская область,-0.018038846129076,5478.0,0,1,6,0,0.0,0,0,1,1,3,0,0,5,0,0,6,0,0,1,0,1
82.960728,55.03897,Новосибирская область,-0.0359053834451675,5478.0,11,6,28,9,0.0,19,0,1,2,12,9,8,32,2,2,28,0,3,9,2,3
36.575095,50.619686,Белгородская область,-0.1065148455808118,5478.0,3,4,17,1,0.0,2,0,0,0,3,0,0,19,2,1,8,0,0,4,0,2
37.65567,55.773611,Москва,0.0383000261435993,1942.0,103,45,235,31,11.220880310401826,76,17,8,23,62,24,13,64,15,41,60,7,1,24,5,36
142.78204,46.636359,Сахалинская область,0.060691210107826,496.5,4,14,11,1,0.0,4,0,1,5,8,0,2,25,0,4,15,0,1,13,0,2
42.207164,47.54,Ростовская область,0.0414098317297412,1942.0,0,5,1,0,0.0,0,0,0,1,1,0,0,2,0,0,1,0,0,0,0,0
82.874364,55.011293,Новосибирская область,-0.0234895090826181,5478.0,0,5,1,0,0.0,0,0,0,1,1,0,0,1,0,1,2,0,0,0,0,1
50.119992,53.190413,Самарская область,-0.0226724045105032,5478.0,14,9,41,2,0.0,13,0,3,13,19,0,4,19,4,2,36,3,2,12,0,6
37.641755,55.814937,Москва,0.1678713474726563,32.0,16,14,68,6,0.0,27,0,1,7,36,0,7,36,3,21,44,0,3,7,0,13
143.21104,59.361841,Хабаровский край,0.2166805194108417,8083.0,0,5,0,0,0.0,0,0,4,4,4,0,0,1,0,0,0,4,0,1,0,0
104.141924,52.360091,Иркутская область,-0.0584396562775701,5478.0,0,6,1,0,0.0,2,0,0,1,2,0,0,2,0,0,2,0,0,0,0,1
37.667582,55.622436,Москва,0.0486237939034172,1942.0,19,26,31,9,52.36967934553493,11,7,5,8,10,7,3,23,0,5,20,4,2,14,0,1
37.50655,55.676149,Москва,0.0499216276287596,1942.0,22,30,56,15,55.06632689336291,32,14,15,20,27,3,18,37,0,3,41,6,9,17,0,1
84.964025,56.465962,Томская область,0.1719836362805624,8083.0,46,12,131,6,0.0,58,0,7,14,43,1,16,30,5,2,55,1,5,11,3,12
46.747995,55.738566,Чувашия,-0.0641909625650431,496.5,1,1,1,1,0.0,0,0,1,1,1,0,0,0,0,0,2,0,0,0,0,0
113.509457,52.046776,Забайкальский край,-0.0513598582276344,496.5,8,10,12,2,0.0,5,0,1,5,19,1,2,12,1,0,36,0,0,6,1,5
73.456939,61.257552,Ханты-Мансийский автономный округ — Югра,-0.0882987224925226,5478.0,2,10,14,1,0.0,14,0,2,6,18,0,0,18,0,0,15,2,0,3,0,1
30.309894,60.056467,Санкт-Петербург,-0.0614314441237396,1942.0,23,14,39,5,0.0,43,0,2,6,9,1,25,36,0,5,39,2,7,5,0,1
56.248317,57.98749,Пермский край,-0.0873204575341475,5478.0,17,10,29,6,0.0,13,0,2,4,13,2,5,3,1,0,22,1,1,1,1,3
36.57232,50.563663,Белгородская область,-0.0677314363530018,5478.0,5,5,20,1,0.0,9,0,3,6,14,1,2,18,0,0,22,1,1,5,0,0
30.414521,60.036097,Санкт-Петербург,-0.0334326247299982,5478.0,26,17,49,9,235.6695832917212,38,3,20,49,56,2,13,48,2,11,44,8,5,24,1,4
131.905409,43.132651,Приморский край,-0.0043341673249315,3185.5,13,4,45,0,0.0,36,0,5,15,40,0,16,41,1,3,40,2,3,15,0,5
65.266836,55.462676,Курганская область,0.0327531963824994,5478.0,4,2,5,2,0.0,1,0,0,1,1,2,0,8,1,0,3,0,0,3,1,0
49.444378,53.51069,Самарская область,-0.0829561645280578,1942.0,2,10,6,1,0.0,3,0,0,0,9,0,2,9,1,0,11,0,0,3,0,0
37.842735,55.769059,Москва,-0.0089171805613955,5478.0,12,11,46,1,0.0,30,0,0,2,15,0,8,29,2,5,31,0,2,11,1,1
83.667567,53.36559,Алтайский край,-0.0717898773958274,5478.0,3,13,11,0,0.0,3,0,0,2,11,0,0,20,0,0,19,0,0,6,0,2
73.316999,54.982544,Омская область,0.0948300850681991,1942.0,21,12,53,0,0.0,59,0,7,21,33,0,35,57,1,1,47,3,13,26,0,3
49.071694,55.833546,Татарстан,0.1751704927512886,8083.0,9,8,71,3,0.0,85,0,3,7,54,0,17,53,0,45,87,1,7,12,0,4
41.998872,55.574818,Владимирская область,-0.056042283228714,5478.0,0,5,5,0,0.0,9,0,3,3,6,0,3,21,1,0,19,1,1,2,0,0
37.739734,55.431734,Московская область,0.0525694342610143,1942.0,1,4,3,0,0.0,1,0,0,0,0,0,0,3,0,0,8,0,0,0,0,0
82.893058,54.990256,Новосибирская область,-0.0842022560151613,5478.0,8,12,57,0,0.0,33,0,0,3,23,0,9,30,3,2,36,0,0,7,0,3
107.74301,51.864545,Республика Бурятия,0.1469872570809325,8083.0,0,8,0,0,0.0,0,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0
37.45266,55.518132,Москва,0.0242816494800732,1942.0,0,6,2,0,0.0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,1
43.892493,56.270066,Нижегородская область,-0.0570165277712107,5478.0,3,7,10,1,0.0,1,0,0,0,1,0,0,16,0,0,7,0,0,7,0,1
69.51178,56.111775,Тюменская область,-0.080516431377996,5478.0,6,3,7,4,0.0,1,0,0,1,3,3,0,8,0,0,4,0,0,0,0,0
30.483979,59.840912,Санкт-Петербург,-0.0286791219957977,3185.5,4,8,6,2,0.0,6,0,3,3,3,2,2,9,0,0,11,2,0,6,0,1
37.477381,55.85578,Москва,0.0461121262663092,1942.0,28,14,62,21,96.18244589583392,19,5,14,19,30,5,5,21,1,7,27,9,2,11,0,2
42.170971,57.441978,Ивановская область,0.0035268702056792,496.5,6,1,7,3,0.0,4,0,4,8,10,0,4,15,3,0,8,2,4,14,2,2
86.064497,55.355787,Кемеровская область,0.0002233518863765,1942.0,17,21,62,2,0.0,11,0,0,0,16,1,1,8,1,2,15,0,0,1,0,3
38.060136,55.949345,Московская область,-0.0272051409698179,5478.0,4,8,20,2,0.0,9,0,0,4,10,1,5,14,1,2,16,0,1,5,0,1
44.58902,48.796704,Волгоградская область,-0.0503877077129774,1942.0,2,4,13,2,0.0,21,0,3,3,10,1,6,37,0,10,20,2,3,11,0,1
92.913181,56.047414,Красноярский край,-0.0640806662884875,5478.0,13,10,45,3,0.0,26,0,2,12,25,0,6,19,1,0,23,0,1,7,0,6
40.10463,47.696242,Ростовская область,0.0043262265731277,5478.0,1,4,2,0,0.0,0,0,0,1,1,0,0,8,0,2,4,0,0,2,0,0
34.307586,53.307719,Брянская область,-0.048787456620746,5478.0,11,10,20,3,0.0,5,0,4,6,10,0,1,16,1,3,24,0,1,6,1,2
84.989241,56.520077,Томская область,-0.0308904259925197,496.5,1,7,11,0,0.0,13,0,1,1,20,0,3,26,0,3,16,1,1,3,0,4
129.404212,49.796056,Амурская область,0.11569681301905,8083.0,0,3,6,0,0.0,0,0,1,5,7,0,0,5,0,0,7,0,0,2,0,0
37.815974,55.750854,Москва,0.0116563668359292,5478.0,29,39,37,18,112.61452891737925,26,9,16,29,33,3,15,42,3,9,46,7,3,27,0,0
84.978847,56.529148,Томская область,-0.0208083272722549,5478.0,2,7,5,1,0.0,2,0,1,2,8,1,0,11,0,1,8,1,0,6,0,0
86.167516,55.344797,Кемеровская область,0.0332655384837692,1942.0,4,7,10,3,0.0,3,0,2,3,11,0,2,13,0,1,10,1,1,3,0,1
48.401048,54.32167,Ульяновская область,-0.0233997448447426,5478.0,83,18,161,8,0.0,29,0,5,25,52,1,12,24,2,1,34,1,5,13,2,9
39.039462,55.380084,Московская область,0.1371247956345581,496.5,17,6,29,4,0.0,12,0,8,16,20,3,7,36,1,3,26,1,3,17,0,2
87.291254,53.779889,Кемеровская область,0.0010874764893807,5478.0,4,10,6,1,0.0,0,0,1,4,5,0,0,10,0,0,8,1,0,8,0,0
94.40575,51.705247,Республика Тыва,0.1545328148770817,32.0,0,2,1,0,0.0,0,0,0,0,0,0,0,4,0,1,2,0,0,1,0,2
131.940614,43.83578,Приморский край,-0.0771372004361417,3185.5,2,3,4,1,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
32.08174,54.769097,Смоленская область,-0.0438067287395804,5478.0,7,10,12,7,0.0,2,0,4,5,8,5,0,17,2,1,14,4,0,7,1,1
82.906649,54.98914,Новосибирская область,-0.0914730008689736,3185.5,27,21,54,13,18.69540002528283,39,6,1,11,24,3,17,34,3,1,53,1,8,11,3,5
37.078053,55.538371,Московская область,0.0381844709090923,5478.0,3,4,4,0,0.0,3,0,0,3,4,0,0,3,0,1,5,0,0,0,0,0
37.55248,55.670021,Москва,-0.0078888915246151,5478.0,33,23,68,22,84.77496661146762,35,9,14,19,29,13,12,32,3,5,41,7,6,15,2,2
36.689711,56.367123,Московская область,-0.0808306973665473,5478.0,1,2,1,0,0.0,2,0,0,0,0,0,1,10,0,0,6,0,1,3,0,1
43.786789,52.257196,Саратовская область,0.0408632926186308,5478.0,5,4,6,1,0.0,2,0,3,4,5,1,1,16,0,4,13,2,1,9,0,4
47.84341,56.64108,Марий Эл,-0.1014340822265213,1022.0,9,12,15,7,0.0,4,0,2,4,17,2,1,31,1,1,21,2,0,11,0,0
83.778249,53.345607,Алтайский край,0.0377162016791403,5478.0,43,3,87,15,0.0,39,0,2,16,44,6,7,28,5,0,44,1,0,5,2,11
30.43785,59.876549,Санкт-Петербург,-0.0536300965160647,1942.0,31,18,55,4,233.3947937745418,23,3,3,24,25,0,17,30,0,6,24,0,7,20,0,3
60.629401,56.799986,Свердловская область,-0.0360719424761927,5478.0,28,21,44,2,293.2423333289236,10,9,8,13,19,2,3,43,0,3,41,6,2,10,0,2
30.298692,59.906932,Санкт-Петербург,-0.0939187018782053,5478.0,86,17,187,30,26.71198460358167,80,4,13,13,19,16,6,35,4,16,57,3,2,8,3,18
40.98214,56.983014,Ивановская область,0.0356305077131901,5478.0,6,0,10,6,0.0,7,0,4,7,13,2,3,12,2,0,22,4,1,5,1,1
30.261367,59.867331,Санкт-Петербург,-0.0062153657858185,1942.0,25,25,36,19,10.413411546060733,22,2,12,13,14,7,16,26,3,12,22,6,10,16,0,0
82.988118,55.063947,Новосибирская область,0.1221200933542069,8083.0,1,10,2,1,0.0,0,0,0,0,0,0,0,3,1,0,6,0,0,2,0,1
37.204662,56.751396,Московская область,0.1585168434673985,8083.0,2,6,7,2,0.0,6,0,0,0,2,1,0,8,1,0,9,0,0,4,1,1
37.585646,54.154876,Тульская область,0.0213368729633127,5478.0,13,13,18,7,0.0,6,0,4,5,7,3,2,17,1,1,18,2,1,9,1,0
41.006188,53.73774,Рязанская область,-0.0570593024806221,496.5,2,0,2,2,0.0,0,0,2,2,2,0,0,3,0,0,1,1,0,2,0,0
50.198954,53.200226,Самарская область,-0.1010094274641407,1022.0,4,5,35,1,91.16780618430958,21,5,5,7,18,0,5,34,1,1,41,2,1,9,0,3
134.753069,47.536009,Хабаровский край,0.0082312277022249,5478.0,5,5,5,3,0.0,1,0,2,5,5,1,0,1,1,0,2,2,0,1,0,1
107.581861,51.844302,Республика Бурятия,-0.0634559961546856,5478.0,3,12,19,0,0.0,3,0,1,1,7,0,0,8,0,0,6,0,0,3,0,8
45.012091,53.200291,Пензенская область,-0.0078195777472727,496.5,36,14,119,10,0.0,29,0,4,9,47,6,11,44,11,9,52,1,5,13,4,5
30.222219,69.407878,Мурманская область,0.1231889643824166,8083.0,3,1,6,1,0.0,5,0,0,1,4,0,4,12,1,1,12,0,3,4,1,3
49.637435,58.578363,Кировская область,-0.003221496207485,5478.0,5,10,16,1,0.0,3,0,0,1,12,0,1,40,1,13,16,0,1,8,0,6
94.40769,51.698554,Республика Тыва,0.2186083166997159,8083.0,0,6,0,0,0.0,0,0,0,0,0,0,0,3,0,3,1,0,0,2,0,2
37.605715,55.77196,Москва,0.2041559084772651,8083.0,81,21,463,25,0.0,186,0,11,23,80,8,41,66,30,53,154,2,9,8,5,66
131.954242,43.793486,Приморский край,0.03720401573406,3185.5,18,11,49,5,0.0,21,0,1,12,30,3,8,22,7,5,26,1,3,4,4,7
37.39046,55.814836,Москва,0.1129533769739501,8083.0,10,16,54,3,0.0,7,0,2,6,19,0,0,14,1,3,11,0,0,5,0,1
61.398457,55.179231,Челябинская область,0.0070306132694172,496.5,1,7,18,0,0.0,7,0,7,11,25,0,2,11,1,1,31,2,1,4,1,3
41.005425,57.015939,Ивановская область,-0.056721627370048,496.5,0,5,3,0,0.0,0,0,0,3,7,0,0,9,0,0,10,0,0,3,0,1
58.9811,53.418166,Челябинская область,0.0838582847261711,8083.0,4,16,34,1,0.0,8,0,6,18,38,0,4,19,1,1,29,3,1,6,0,3
39.012404,45.087148,Краснодарский край,0.0342642318487358,5478.0,17,5,36,10,0.0,21,0,10,11,16,3,12,38,0,9,42,10,6,18,0,2
42.72321,43.926233,Ставропольский край,-0.0047739559111233,5478.0,8,7,14,6,0.0,3,0,0,0,3,2,1,23,0,1,4,0,0,6,0,3
32.273099,56.6469,Тверская область,-0.0936660172205153,496.5,6,7,6,2,0.0,4,0,1,3,3,0,4,13,0,2,3,1,1,9,0,2
83.686279,53.251649,Алтайский край,-0.0258950781468143,5478.0,1,8,1,1,0.0,0,0,3,4,6,0,0,12,0,0,10,2,0,9,0,0
56.298739,58.103746,Пермский край,0.0233367230637384,1942.0,5,9,9,3,0.0,5,0,3,9,11,2,3,11,1,1,22,3,0,7,0,2
86.095507,55.343138,Кемеровская область,-0.0527166526108821,1942.0,5,9,19,2,0.0,5,0,2,3,14,1,1,12,1,0,12,1,1,1,0,5
83.735884,53.376361,Алтайский край,-0.1450012314747548,3185.5,2,4,10,0,0.0,7,0,1,2,6,0,1,16,1,2,9,1,0,5,0,2
60.642175,53.053248,Челябинская область,-0.1155948571550898,5478.0,5,4,10,1,0.0,20,0,2,4,10,1,11,28,1,2,12,0,4,13,1,2
113.493692,52.042693,Забайкальский край,0.1864637289603712,8083.0,8,8,23,5,0.0,10,0,6,6,28,1,6,21,4,2,36,4,1,5,2,5
55.156055,51.785485,Оренбургская область,-0.0754552815918825,3185.5,3,11,12,1,0.0,7,0,1,3,4,1,4,6,0,0,14,0,3,3,0,1
37.836689,51.295552,Белгородская область,-0.0917777146444606,5478.0,7,5,12,3,0.0,3,0,5,8,8,1,1,21,1,0,17,3,1,12,1,2
37.360187,55.711868,Московская область,-0.0099373179488471,5478.0,3,2,16,0,0.0,6,0,0,0,4,0,1,12,1,6,5,0,0,2,0,4
30.880522,59.542333,Ленинградская область,-0.0372481385473647,496.5,11,7,15,6,0.0,2,0,5,8,14,2,1,6,1,2,13,2,0,4,1,1
30.31983,59.862321,Санкт-Петербург,0.1977694200580383,8083.0,34,16,81,16,456.0308054529706,54,1,7,14,26,4,18,37,1,7,53,3,8,19,1,7
36.173405,51.723081,Курская область,-0.0894947666637952,5478.0,12,10,35,2,0.0,7,0,10,16,39,0,6,44,2,1,35,8,3,11,1,3
44.018769,56.316614,Нижегородская область,0.0976455245350956,1942.0,14,18,60,5,0.0,54,0,8,17,49,4,21,34,5,11,64,7,4,12,1,8
82.93845,55.037851,Новосибирская область,-0.1098844995654846,3185.5,8,6,53,1,0.0,31,0,2,3,17,0,6,36,3,3,42,0,1,5,0,3
28.775994,60.697772,Ленинградская область,-0.0243691082567911,1942.0,11,7,27,2,0.0,13,0,3,5,15,0,4,22,1,4,13,3,1,6,0,3
37.604744,55.752587,Москва,-0.0312237484258717,5478.0,107,28,327,24,86.98347441009366,102,15,5,15,53,7,30,37,34,9,73,3,4,8,10,58
30.41639,59.936048,Санкт-Петербург,0.1035219152085545,8083.0,29,10,76,1,0.0,21,0,0,3,36,1,4,27,3,8,34,0,1,4,2,3
44.996289,53.203117,Пензенская область,0.0181701533104357,1942.0,8,9,24,3,0.0,25,0,12,16,24,0,11,42,2,1,38,2,3,15,1,2
37.726736,55.916623,Московская область,-0.0146676824896268,1942.0,10,14,30,6,0.0,19,0,2,5,12,2,5,26,0,2,26,1,2,7,0,0
51.358616,53.372311,Самарская область,-0.0406215412163015,5478.0,2,6,10,2,0.0,1,0,1,2,6,1,0,8,0,1,8,0,0,2,0,1
90.515649,56.302003,Красноярский край,-0.0122261900695344,5478.0,2,3,2,2,0.0,1,0,1,1,3,0,0,10,0,0,7,1,0,6,0,0
73.21301,55.174424,Омская область,-0.0228089329915662,5478.0,1,1,1,1,0.0,1,0,0,1,1,1,1,4,0,1,3,0,1,3,0,0
44.018769,56.316614,Нижегородская область,0.0923462748541823,1942.0,14,18,60,5,0.0,54,0,8,17,49,4,21,34,5,11,64,7,4,12,1,8
37.592285,55.733092,Москва,0.0051383490844087,1942.0,56,18,190,14,236.521065175222,78,6,7,15,34,3,23,33,6,13,60,4,10,15,2,9
61.410234,55.160278,Челябинская область,-0.0360481156899506,5478.0,26,17,109,10,0.0,31,0,7,24,69,2,12,20,13,2,56,2,3,8,4,11
48.074771,46.368966,Астраханская область,0.1219483954852698,8083.0,0,4,9,0,0.0,8,0,2,4,12,0,2,15,1,2,17,0,1,2,0,2
65.57389,57.120011,Тюменская область,-0.0825124461891575,3185.5,12,8,35,3,0.0,6,0,0,3,12,0,2,14,1,0,21,0,1,5,0,0
47.295833,56.136412,Чувашия,-0.0492458137934215,5478.0,2,3,9,0,0.0,4,0,0,0,1,0,0,9,0,1,5,0,0,1,0,0
32.414943,67.153015,Мурманская область,-0.1014424435022527,496.5,14,6,26,7,0.0,8,0,2,9,11,0,7,29,1,3,23,1,3,15,1,7
130.846556,52.453032,Амурская область,-0.0460092146391127,5478.0,1,1,3,0,0.0,0,0,0,0,2,0,0,6,0,1,2,0,0,2,0,2
55.806615,52.752277,Башкортостан,-0.0803823243362132,5478.0,1,1,14,1,0.0,9,0,0,1,18,1,3,15,1,0,11,0,0,5,0,2
49.990967,53.08807,Самарская область,-0.1316933293611649,5478.0,1,3,1,0,0.0,1,0,1,2,4,0,0,3,1,0,6,1,0,2,0,0
45.994398,51.561936,Саратовская область,0.144140773699664,8083.0,4,7,7,3,0.0,6,0,5,7,10,1,4,10,1,3,11,1,3,8,1,0
44.022471,56.326393,Нижегородская область,-0.0299115397736641,5478.0,24,15,95,8,0.0,41,0,9,14,47,1,7,24,3,18,44,3,4,4,0,10
60.706638,56.752575,Свердловская область,-0.0289631875256939,1942.0,7,4,10,0,0.0,3,0,2,5,8,0,2,21,0,0,15,2,1,18,0,1
92.913181,56.047414,Красноярский край,-0.0572450666164408,5478.0,13,10,45,3,0.0,26,0,2,12,25,0,6,19,1,0,23,0,1,7,0,6
61.459129,55.16704,Челябинская область,0.0087114947207821,1942.0,9,11,15,5,0.0,7,0,4,5,17,0,4,21,3,1,29,2,3,8,0,1
83.615824,53.305217,Алтайский край,-0.0789132204290407,3185.5,0,4,0,0,0.0,0,0,4,4,4,0,0,19,0,0,10,3,0,16,0,0
49.617115,58.6337,Кировская область,-0.0928301188886457,5478.0,6,8,13,4,0.0,3,0,2,11,18,1,0,25,1,11,17,1,0,8,0,2
41.918427,45.012427,Ставропольский край,-0.0691602711632629,3185.5,28,11,48,8,0.0,13,0,6,7,15,3,4,27,1,1,35,4,1,9,0,5
73.275182,54.98757,Омская область,-0.0120185450457334,5478.0,3,6,11,2,0.0,4,0,0,1,7,0,2,13,1,0,21,0,0,1,0,0
37.894972,55.679727,Московская область,0.0406911114889007,1942.0,26,21,41,6,0.0,8,0,8,22,26,1,6,30,1,7,32,4,1,19,1,2
55.976666,54.737283,Башкортостан,-0.036416262446369,1942.0,20,19,65,3,0.0,47,0,0,3,23,1,16,47,6,1,54,0,1,8,3,7
30.359374,59.876933,Санкт-Петербург,-0.013641354422779,5478.0,14,11,47,12,0.0,8,0,7,8,17,5,0,12,2,4,11,0,0,2,1,1
132.012228,43.236473,Приморский край,-0.0323608435709779,5478.0,0,4,3,0,0.0,0,0,1,1,1,0,0,6,0,0,1,1,0,1,0,0
37.862345,55.996802,Московская область,0.0420730801738613,1942.0,11,8,18,7,0.0,5,0,3,3,6,4,2,13,0,3,8,2,2,3,0,1
37.610053,55.723861,Москва,0.0487193141867933,1942.0,42,10,168,16,455.3448267089401,60,1,4,15,38,8,13,42,5,12,54,4,4,14,1,5
129.724327,62.025069,Республика Саха (Якутия),0.0525598750392015,5478.0,5,17,39,0,0.0,3,0,0,3,19,0,0,44,9,5,12,0,0,22,1,6
34.311862,55.199511,Смоленская область,-0.0767298069183502,5478.0,5,1,7,2,0.0,2,0,0,0,1,1,1,5,0,3,13,0,0,1,0,1
73.326898,54.976473,Омская область,0.1384614263005352,8083.0,7,6,30,6,0.0,24,0,12,12,33,1,0,21,1,5,13,0,0,1,1,1
48.407471,53.125722,Самарская область,-0.0629344474808031,3185.5,4,0,5,1,0.0,0,0,0,1,4,1,0,14,1,2,12,0,0,6,0,3
36.591032,55.109945,Калужская область,-0.0179075267548397,496.5,19,6,43,4,0.0,16,0,3,5,15,0,4,13,1,2,18,1,0,4,0,2
32.414018,55.191803,Смоленская область,-0.0049205077426953,496.5,0,0,0,0,0.0,0,0,0,0,0,0,0,5,2,0,4,0,0,3,0,0
134.306768,46.447236,Приморский край,0.2186083166997159,8083.0,0,6,1,0,0.0,1,0,3,9,13,0,1,11,0,0,3,2,1,9,0,1
114.342025,51.624161,Забайкальский край,0.1761730335857361,8083.0,1,2,3,0,0.0,1,0,0,2,4,0,0,11,1,0,5,0,0,3,1,0
93.339378,56.117933,Красноярский край,-0.0211328920132319,3185.5,2,3,3,1,0.0,0,0,0,2,9,0,0,6,0,1,3,0,0,4,0,0
103.288085,50.37228,Республика Бурятия,0.1497314002370469,8083.0,0,4,3,0,0.0,0,0,1,4,7,0,0,1,1,1,7,1,0,0,0,3
37.57157,55.912804,Москва,0.098820234013268,8083.0,8,2,24,7,0.0,5,0,3,4,8,7,2,6,2,2,4,2,2,1,0,2
49.425532,53.51908,Самарская область,-0.141140497842805,3185.5,8,7,19,5,0.0,6,0,0,4,10,3,2,18,1,7,19,0,0,6,1,3
48.500033,55.846997,Татарстан,-0.066558561437489,1022.0,7,4,15,4,0.0,12,0,9,23,31,1,10,18,1,4,24,2,3,9,0,2
47.294593,56.029642,Чувашия,-0.0778711918613832,496.5,1,2,9,1,0.0,2,0,2,3,3,1,0,9,0,2,5,2,0,2,0,2
43.419943,52.964958,Пензенская область,-0.0929152371954405,496.5,5,0,5,4,0.0,1,0,4,6,6,1,1,3,0,0,5,2,0,3,0,0
83.973776,56.259918,Томская область,0.1767552095591205,8083.0,3,1,3,1,0.0,2,0,2,2,2,0,2,0,0,0,4,1,0,0,0,0
40.105753,47.410345,Ростовская область,-0.0779297216518186,5478.0,12,10,27,5,0.0,15,0,4,8,28,0,4,30,4,0,25,0,1,6,3,1
135.080666,48.475565,Хабаровский край,-0.0073973756476348,1942.0,13,9,40,5,0.0,10,0,3,10,27,1,1,14,6,0,28,1,0,6,4,13
129.718748,62.047895,Республика Саха (Якутия),0.0149094843125155,496.5,4,8,5,3,0.0,0,0,0,0,0,3,0,8,1,0,11,0,0,5,0,3
106.864125,52.00588,Республика Бурятия,0.0547418901571502,496.5,2,5,2,0,0.0,3,0,1,1,1,0,3,8,1,0,4,0,1,4,1,1
37.970467,55.825032,Московская область,-0.025039660581625,5478.0,14,6,23,5,0.0,24,0,3,5,9,0,12,32,2,2,21,1,5,16,0,0
38.860167,55.607799,Московская область,0.1843213913324148,8083.0,2,4,2,1,0.0,5,0,4,4,5,0,2,6,1,1,7,1,2,1,0,0
38.766024,58.057203,Ярославская область,-0.0112582657653282,5478.0,6,7,10,6,0.0,6,0,4,4,13,6,4,16,1,2,18,3,2,4,1,1
56.261864,58.014846,Пермский край,0.1915819043206853,8083.0,14,9,82,5,0.0,21,0,1,3,13,1,7,19,6,0,34,1,1,5,0,8
47.391575,52.039541,Саратовская область,0.1372683521227853,8083.0,0,5,0,0,0.0,0,0,3,3,5,0,0,8,2,1,5,0,0,4,2,3
41.234001,57.516079,Костромская область,-0.0202636303962121,5478.0,1,3,2,0,0.0,1,0,0,2,2,0,1,2,1,0,5,0,0,1,0,0
65.497605,57.162342,Тюменская область,0.1980897468399314,8083.0,7,11,19,0,0.0,3,0,0,1,5,0,1,20,0,3,19,0,0,4,0,3
41.93846,46.083323,Калмыкия,0.0371234200938618,496.5,1,5,2,0,0.0,1,0,0,0,2,0,0,14,1,1,10,0,0,7,1,0
